date,exchus,exdnus,exhkus,exsius,exszus,exeuus
20070101,,,,,,
20070102,7.8051,5.6119,7.7797,1.5316,1.2125,0.7527
20070103,7.8051,5.6589,7.7867,1.5340,1.2263,0.7594
20070104,7.8090,5.6913,7.7885,1.5383,1.2314,0.7637
20070105,7.8047,5.7302,7.7908,1.5377,1.2366,0.7689
20070108,7.8127,5.7207,7.7946,1.5362,1.2357,0.7679
20070109,7.8055,5.7359,7.7974,1.5361,1.2417,0.7695
20070110,7.8075,5.7581,7.7983,1.5382,1.2459,0.7728
20070111,7.7945,5.7756,7.7977,1.5426,1.2482,0.7750
20070112,7.7984,5.7663,7.7992,1.5428,1.2485,0.7736
20070115,,,,,,
20070116,7.7900,5.7683,7.8005,1.5393,1.2480,0.7741
20070117,7.7752,5.7557,7.8039,1.5373,1.2456,0.7723
20070118,7.7705,5.7576,7.8100,1.5380,1.2496,0.7727
20070119,7.7752,5.7484,7.8072,1.5375,1.2479,0.7711
20070122,7.7759,5.7526,7.7973,1.5377,1.2484,0.7718
20070123,7.7756,5.7229,7.7998,1.5343,1.2404,0.7678
20070124,7.7705,5.7493,7.8035,1.5353,1.2481,0.7714
20070125,7.7705,5.7410,7.8063,1.5347,1.2439,0.7704
20070126,7.7748,5.7743,7.8091,1.5385,1.2534,0.7747
20070129,7.7730,5.7553,7.8112,1.5392,1.2528,0.7723
20070130,7.7750,5.7531,7.8100,1.5375,1.2530,0.7720
20070131,7.7714,5.7365,7.8078,1.5362,1.2470,0.7693
20070201,7.7575,5.7245,7.8041,1.5342,1.2427,0.7680
20070202,7.7555,5.7515,7.8068,1.5358,1.2476,0.7716
20070205,7.7602,5.7633,7.8086,1.5337,1.2481,0.7732
20070206,7.7565,5.7468,7.8090,1.5330,1.2414,0.7711
20070207,7.7474,5.7232,7.8130,1.5315,1.2398,0.7680
20070208,7.7484,5.7178,7.8141,1.5322,1.2471,0.7672
20070209,7.7476,5.7307,7.8131,1.5335,1.2484,0.7689
20070212,7.7570,5.7485,7.8136,1.5409,1.2532,0.7715
20070213,7.7632,5.7227,7.8141,1.5424,1.2489,0.7678
20070214,7.7565,5.6780,7.8133,1.5368,1.2399,0.7618
20070215,7.7545,5.6710,7.8087,1.5349,1.2362,0.7610
20070216,7.7426,5.6745,7.8124,1.5315,1.2341,0.7612
20070219,,,,,,
20070220,7.7466,5.6749,7.8141,1.5342,1.2369,0.7614
20070221,7.7426,5.6781,7.8127,1.5332,1.2393,0.7618
20070222,7.7436,5.6762,7.8112,1.5335,1.2383,0.7614
20070223,7.7416,5.6611,7.8087,1.5306,1.2332,0.7596
20070226,7.7500,5.6638,7.8127,1.5275,1.2327,0.7599
20070227,7.7416,5.6262,7.8136,1.5258,1.2205,0.7549
20070228,7.7410,5.6308,7.8119,1.5281,1.2189,0.7559
20070301,7.7435,5.6552,7.8119,1.5267,1.2226,0.7591
20070302,7.7445,5.6485,7.8146,1.5265,1.2173,0.7586
20070305,7.7415,5.6874,7.8149,1.5312,1.2218,0.7637
20070306,7.7453,5.6803,7.8151,1.5286,1.2241,0.7629
20070307,7.7430,5.6645,7.8177,1.5260,1.2208,0.7606
20070308,7.7400,5.6716,7.8129,1.5277,1.2287,0.7617
20070309,7.7445,5.6783,7.8141,1.5260,1.2332,0.7623
20070312,7.7454,5.6483,7.8143,1.5268,1.2250,0.7584
20070313,7.7410,5.6440,7.8154,1.5288,1.2218,0.7576
20070314,7.7370,5.6329,7.8148,1.5338,1.2139,0.7560
20070315,7.7430,5.6219,7.8116,1.5326,1.2142,0.7548
20070316,7.7280,5.5960,7.8108,1.5254,1.2079,0.7515
20070319,7.7355,5.6001,7.8124,1.5251,1.2125,0.7519
20070320,7.7320,5.6032,7.8124,1.5259,1.2137,0.7524
20070321,7.7350,5.5986,7.8107,1.5230,1.2151,0.7516
20070322,7.7286,5.5752,7.8093,1.5176,1.2115,0.7486
20070323,7.7290,5.5996,7.8105,1.5177,1.2169,0.7518
20070326,7.7396,5.5862,7.8130,1.5151,1.2144,0.7499
20070327,7.7334,5.5756,7.8130,1.5156,1.2130,0.7487
20070328,7.7318,5.5874,7.8139,1.5174,1.2147,0.7501
20070329,7.7280,5.5849,7.8127,1.5174,1.2166,0.7499
20070330,7.7232,5.5709,7.8137,1.5173,1.2126,0.7477
20070402,7.7296,5.5692,7.8155,1.5208,1.2139,0.7477
20070403,7.7267,5.5749,7.8153,1.5184,1.2192,0.7483
20070404,7.7345,5.5757,7.8166,1.5145,1.2194,0.7483
20070405,7.7250,5.5518,7.8162,1.5127,1.2145,0.7448
20070406,7.7248,5.5743,7.8174,1.5134,1.2215,0.7474
20070409,7.7290,5.5772,7.8175,1.5133,1.2250,0.7481
20070410,7.7304,5.5491,7.8124,1.5163,1.2165,0.7443
20070411,7.7317,5.5489,7.8129,1.5175,1.2194,0.7443
20070412,7.7240,5.5294,7.8143,1.5182,1.2157,0.7416
20070413,7.7222,5.5129,7.8120,1.5163,1.2154,0.7398
20070416,7.7283,5.5011,7.8134,1.5140,1.2132,0.7380
20070417,7.7288,5.4933,7.8117,1.5130,1.2092,0.7370
20070418,7.7208,5.4891,7.8095,1.5119,1.2056,0.7367
20070419,7.7125,5.4776,7.8133,1.5124,1.2044,0.7350
20070420,7.7150,5.4789,7.8137,1.5109,1.2081,0.7352
20070423,7.7280,5.4871,7.8148,1.5122,1.2088,0.7364
20070424,7.7345,5.4680,7.8154,1.5142,1.2031,0.7341
20070425,7.7203,5.4606,7.8180,1.5110,1.2030,0.7328
20070426,7.7300,5.4824,7.8210,1.5156,1.2092,0.7358
20070427,7.7139,5.4680,7.8212,1.5182,1.2081,0.7339
20070430,7.7090,5.4553,7.8212,1.5197,1.2064,0.7321
20070501,7.7065,5.4792,7.8222,1.5210,1.2151,0.7353
20070502,7.7039,5.4792,7.8215,1.5260,1.2138,0.7354
20070503,7.7050,5.4912,7.8211,1.5233,1.2151,0.7371
20070504,7.7035,5.4828,7.8207,1.5154,1.2115,0.7360
20070507,7.7039,5.4714,7.8182,1.5138,1.2096,0.7344
20070508,7.6951,5.5054,7.8180,1.5160,1.2182,0.7390
20070509,7.6941,5.4997,7.8197,1.5157,1.2165,0.7381
20070510,7.6936,5.5144,7.8204,1.5179,1.2192,0.7401
20070511,7.6835,5.5113,7.8201,1.5171,1.2188,0.7397
20070514,7.6719,5.5014,7.8116,1.5158,1.2194,0.7383
20070515,7.6938,5.4784,7.8141,1.5149,1.2135,0.7351
20070516,7.6830,5.5111,7.8185,1.5223,1.2220,0.7395
20070517,7.6730,5.5231,7.8204,1.5266,1.2268,0.7411
20070518,7.6636,5.5162,7.8188,1.5257,1.2267,0.7401
20070521,7.6656,5.5387,7.8215,1.5275,1.2306,0.7431
20070522,7.6560,5.5350,7.8236,1.5331,1.2300,0.7427
20070523,7.6490,5.5271,7.8228,1.5289,1.2266,0.7417
20070524,7.6525,5.5485,7.8233,1.5288,1.2294,0.7447
20070525,7.6527,5.5381,7.8225,1.5286,1.2281,0.7434
20070528,,,,,,
20070529,7.6514,5.5254,7.8194,1.5279,1.2227,0.7417
20070530,7.6463,5.5494,7.8044,1.5307,1.2259,0.7452
20070531,7.6516,5.5370,7.8087,1.5307,1.2252,0.7433
20070601,7.6483,5.5406,7.8106,1.5312,1.2299,0.7440
20070604,7.6503,5.5206,7.8062,1.5300,1.2231,0.7414
20070605,7.6397,5.5045,7.8086,1.5300,1.2187,0.7393
20070606,7.6377,5.5191,7.8116,1.5332,1.2176,0.7412
20070607,7.6525,5.5333,7.8146,1.5360,1.2243,0.7432
20070608,7.6666,5.5714,7.8157,1.5415,1.2345,0.7486
20070611,7.6680,5.5734,7.8141,1.5415,1.2386,0.7486
20070612,7.6456,5.5872,7.8167,1.5411,1.2424,0.7505
20070613,7.6370,5.6002,7.8148,1.5439,1.2447,0.7522
20070614,7.6420,5.5929,7.8169,1.5423,1.2452,0.7513
20070615,7.6245,5.5700,7.8188,1.5390,1.2428,0.7482
20070618,7.6193,5.5538,7.8171,1.5371,1.2409,0.7462
20070619,7.6175,5.5489,7.8171,1.5378,1.2402,0.7454
20070620,7.6180,5.5435,7.8141,1.5359,1.2374,0.7448
20070621,7.6208,5.5548,7.8123,1.5356,1.2404,0.7463
20070622,7.6220,5.5364,7.8151,1.5385,1.2316,0.7442
20070625,7.6187,5.5295,7.8122,1.5365,1.2305,0.7435
20070626,7.6178,5.5235,7.8126,1.5376,1.2284,0.7425
20070627,7.6210,5.5400,7.8147,1.5380,1.2291,0.7444
20070628,7.6198,5.5249,7.8165,1.5333,1.2286,0.7426
20070629,7.6120,5.5040,7.8184,1.5300,1.2240,0.7396
20070702,7.6055,5.4607,7.8165,1.5230,1.2112,0.7338
20070703,7.5948,5.4656,7.8129,1.5228,1.2152,0.7345
20070704,,,,,,
20070705,7.6000,5.4729,7.8173,1.5211,1.2178,0.7357
20070706,7.6000,5.4589,7.8175,1.5195,1.2181,0.7339
20070709,7.6055,5.4599,7.8148,1.5203,1.2170,0.7341
20070710,7.5855,5.4242,7.8158,1.5163,1.2074,0.7292
20070711,7.5660,5.4071,7.8160,1.5152,1.2044,0.7269
20070712,7.5690,5.4015,7.8165,1.5155,1.2033,0.7259
20070713,7.5710,5.3951,7.8194,1.5157,1.2019,0.7253
20070716,7.5660,5.3964,7.8202,1.5169,1.2018,0.7254
20070717,7.5651,5.3982,7.8202,1.5179,1.2030,0.7256
20070718,7.5655,5.3872,7.8201,1.5167,1.1997,0.7242
20070719,7.5580,5.3873,7.8209,1.5123,1.2023,0.7241
20070720,7.5727,5.3780,7.8199,1.5115,1.1998,0.7230
20070723,7.5652,5.3830,7.8202,1.5076,1.2054,0.7237
20070724,7.5660,5.3806,7.8218,1.5046,1.2050,0.7234
20070725,7.5596,5.4258,7.8240,1.5108,1.2140,0.7293
20070726,7.5680,5.4194,7.8237,1.5146,1.2068,0.7283
20070727,7.5640,5.4519,7.8242,1.5153,1.2073,0.7328
20070730,7.5700,5.4375,7.8246,1.5133,1.2015,0.7309
20070731,7.5720,5.4260,7.8264,1.5157,1.2021,0.7293
20070801,7.5670,5.4381,7.8285,1.5200,1.2013,0.7309
20070802,7.5733,5.4349,7.8277,1.5174,1.2060,0.7303
20070803,7.5670,5.3984,7.8283,1.5157,1.1933,0.7254
20070806,7.5608,5.3966,7.8289,1.5150,1.1873,0.7252
20070807,7.5700,5.4143,7.8281,1.5161,1.1954,0.7274
20070808,7.5748,5.3899,7.8281,1.5105,1.1946,0.7242
20070809,7.5663,5.4325,7.8235,1.5167,1.1967,0.7299
20070810,7.5698,5.4376,7.8197,1.5235,1.1969,0.7307
20070813,7.5835,5.4629,7.8231,1.5194,1.2057,0.7340
20070814,7.5780,5.4775,7.8224,1.5228,1.2095,0.7363
20070815,7.5850,5.5198,7.8203,1.5321,1.2181,0.7419
20070816,7.6181,5.5511,7.8181,1.5349,1.2175,0.7462
20070817,7.5960,5.5147,7.8137,1.5304,1.2043,0.7412
20070820,7.5850,5.5233,7.8189,1.5269,1.2066,0.7425
20070821,7.5940,5.5197,7.8073,1.5320,1.2033,0.7417
20070822,7.5937,5.4965,7.8081,1.5260,1.2062,0.7388
20070823,7.5867,5.4881,7.8093,1.5251,1.2061,0.7375
20070824,7.5670,5.4527,7.8005,1.5210,1.2015,0.7329
20070827,7.5604,5.4543,7.8035,1.5191,1.2032,0.7329
20070828,7.5535,5.4629,7.7991,1.5257,1.2006,0.7339
20070829,7.5490,5.4458,7.8042,1.5220,1.1986,0.7313
20070830,7.5420,5.4562,7.7975,1.5230,1.2032,0.7327
20070831,7.5462,5.4594,7.7968,1.5242,1.2071,0.7331
20070903,7.5462,5.4594,7.7968,1.5242,1.2071,0.7331
20070904,7.5510,5.4735,7.7947,1.5260,1.2109,0.7350
20070905,7.5540,5.4487,7.7928,1.5267,1.2025,0.7316
20070906,7.5330,5.4366,7.7865,1.5228,1.2008,0.7301
20070907,7.5370,5.4053,7.7871,1.5231,1.1882,0.7261
20070910,7.5235,5.3975,7.7758,1.5245,1.1860,0.7250
20070911,7.5220,5.3819,7.7864,1.5197,1.1864,0.7227
20070912,7.5210,5.3564,7.7878,1.5138,1.1844,0.7192
20070913,7.5110,5.3637,7.7889,1.5090,1.1870,0.7202
20070914,7.5170,5.3772,7.7873,1.5115,1.1914,0.7221
20070917,7.5190,5.3729,7.7875,1.5145,1.1874,0.7215
20070918,7.5220,5.3704,7.7888,1.5165,1.1891,0.7210
20070919,7.5135,5.3411,7.7848,1.5062,1.1856,0.7168
20070920,7.5055,5.2874,7.7828,1.5010,1.1697,0.7096
20070921,7.5000,5.2952,7.7834,1.5055,1.1735,0.7104
20070924,7.5075,5.2920,7.7735,1.4998,1.1739,0.7099
20070925,7.5140,5.2759,7.7681,1.5014,1.1681,0.7078
20070926,7.5160,5.2770,7.7668,1.4975,1.1710,0.7079
20070927,7.5135,5.2720,7.7591,1.4915,1.1735,0.7073
20070928,7.4928,5.2412,7.7689,1.4840,1.1672,0.7033
20071001,7.5158,5.2387,7.7694,1.4755,1.1683,0.7028
20071002,7.5093,5.2629,7.7625,1.4836,1.1750,0.7061
20071003,7.5000,5.2736,7.7588,1.4795,1.1791,0.7075
20071004,7.5098,5.2751,7.7590,1.4798,1.1752,0.7078
20071005,7.5098,5.2649,7.7556,1.4703,1.1760,0.7065
20071008,7.5098,5.2649,7.7556,1.4703,1.1760,0.7065
20071009,7.5095,5.2879,7.7604,1.4730,1.1838,0.7096
20071010,7.5075,5.2633,7.7559,1.4657,1.1808,0.7064
20071011,7.5080,5.2363,7.7555,1.4613,1.1801,0.7028
20071012,7.5090,5.2591,7.7535,1.4636,1.1852,0.7058
20071015,7.5130,5.2406,7.7536,1.4653,1.1799,0.7034
20071016,7.5116,5.2598,7.7540,1.4679,1.1831,0.7060
20071017,7.5156,5.2451,7.7541,1.4635,1.1816,0.7038
20071018,7.5148,5.2153,7.7510,1.4609,1.1697,0.6997
20071019,7.5080,5.2252,7.7504,1.4618,1.1718,0.7011
20071022,7.5075,5.2727,7.7504,1.4665,1.1777,0.7073
20071023,7.5020,5.2318,7.7506,1.4644,1.1727,0.7019
20071024,7.4925,5.2351,7.7509,1.4618,1.1726,0.7024
20071025,7.4800,5.2114,7.7502,1.4557,1.1671,0.6993
20071026,7.4976,5.1800,7.7504,1.4527,1.1627,0.6949
20071029,7.4728,5.1735,7.7511,1.4519,1.1654,0.6942
20071030,7.4720,5.1667,7.7497,1.4507,1.1615,0.6933
20071031,7.4682,5.1514,7.7502,1.4485,1.1589,0.6912
20071101,7.4582,5.1633,7.7573,1.4499,1.1591,0.6928
20071102,7.4580,5.1458,7.7573,1.4492,1.1543,0.6906
20071105,7.4550,5.1512,7.7635,1.4502,1.1536,0.6911
20071106,7.4515,5.1197,7.7630,1.4469,1.1453,0.6870
20071107,7.4420,5.0808,7.7649,1.4387,1.1335,0.6818
20071108,7.4211,5.0739,7.7651,1.4386,1.1265,0.6807
20071109,7.4190,5.0813,7.7817,1.4422,1.1232,0.6819
20071112,,,,,,
20071113,7.4279,5.1035,7.7870,1.4475,1.1256,0.6850
20071114,7.4250,5.0793,7.7890,1.4467,1.1222,0.6817
20071115,7.4250,5.0888,7.7866,1.4514,1.1224,0.6831
20071116,7.4250,5.0862,7.7819,1.4518,1.1170,0.6825
20071119,7.4313,5.0840,7.7818,1.4487,1.1163,0.6822
20071120,7.4225,5.0390,7.7795,1.4483,1.1099,0.6763
20071121,7.4160,5.0263,7.7808,1.4528,1.1037,0.6744
20071122,7.4160,5.0263,7.7808,1.4528,1.1037,0.6744
20071123,7.4079,5.0281,7.7779,1.4405,1.1026,0.6745
20071126,7.3970,5.0172,7.7844,1.4415,1.1005,0.6729
20071127,7.3865,5.0325,7.7838,1.4419,1.1054,0.6749
20071128,7.3905,5.0554,7.7840,1.4452,1.1186,0.6780
20071129,7.3800,5.0496,7.7885,1.4485,1.1177,0.6772
20071130,7.3850,5.0772,7.7874,1.4455,1.1287,0.6808
20071203,7.4010,5.0859,7.7879,1.4484,1.1291,0.6823
20071204,7.4050,5.0507,7.7911,1.4453,1.1172,0.6776
20071205,7.3900,5.0832,7.7944,1.4466,1.1249,0.6818
20071206,7.4120,5.0954,7.7932,1.4440,1.1276,0.6832
20071207,7.4070,5.0863,7.7938,1.4396,1.1296,0.6819
20071210,7.3900,5.0707,7.7966,1.4395,1.1276,0.6796
20071211,7.3790,5.0736,7.7967,1.4416,1.1330,0.6802
20071212,7.3740,5.0743,7.7984,1.4412,1.1355,0.6802
20071213,7.3700,5.1141,7.7966,1.4416,1.1432,0.6854
20071214,7.3750,5.1682,7.7991,1.4509,1.1536,0.6929
20071217,7.3805,5.1917,7.7974,1.4625,1.1522,0.6959
20071218,7.3741,5.1827,7.8023,1.4594,1.1529,0.6948
20071219,7.3718,5.2018,7.8005,1.4613,1.1563,0.6972
20071220,7.3669,5.2020,7.8010,1.4603,1.1563,0.6967
20071221,7.3680,5.1962,7.8006,1.4556,1.1566,0.6963
20071224,7.3475,5.1765,7.8055,1.4516,1.1567,0.6940
20071225,,,,,,
20071226,7.3450,5.1427,7.8073,1.4527,1.1504,0.6897
20071227,7.3079,5.1040,7.8012,1.4490,1.1409,0.6849
20071228,7.3040,5.0663,7.8047,1.4465,1.1275,0.6794
20071231,7.2946,5.1046,7.7984,1.4360,1.1329,0.6848
20080101,,,,,,
20080102,7.2946,5.0580,7.8107,1.4375,1.1174,0.6785
20080103,7.2755,5.0564,7.8047,1.4351,1.1134,0.6786
20080104,7.2695,5.0380,7.8003,1.4322,1.1064,0.6763
20080107,7.2705,5.0721,7.8015,1.4365,1.1176,0.6810
20080108,7.2670,5.0607,7.8016,1.4320,1.1138,0.6795
20080109,7.2625,5.0788,7.8053,1.4313,1.1151,0.6820
20080110,7.2700,5.0500,7.8036,1.4325,1.1069,0.6784
20080111,7.2615,5.0346,7.8052,1.4315,1.1026,0.6763
20080114,7.2526,5.0025,7.8036,1.4294,1.0928,0.6722
20080115,7.2345,5.0158,7.7989,1.4291,1.0917,0.6738
20080116,7.2400,5.0809,7.7998,1.4300,1.1008,0.6829
20080117,7.2245,5.0719,7.8047,1.4343,1.0993,0.6807
20080118,7.2424,5.0973,7.8073,1.4381,1.1010,0.6842
20080121,,,,,,
20080122,7.2456,5.0996,7.8094,1.4359,1.0986,0.6845
20080123,7.2400,5.1129,7.8075,1.4343,1.0898,0.6862
20080124,7.2228,5.0567,7.8092,1.4265,1.0869,0.6786
20080125,7.2115,5.0773,7.8072,1.4236,1.0986,0.6815
20080128,7.1950,5.0366,7.8081,1.4207,1.0878,0.6762
20080129,7.1965,5.0451,7.8048,1.4225,1.0940,0.6772
20080130,7.1912,5.0415,7.8024,1.4194,1.0927,0.6765
20080131,7.1818,5.0208,7.7961,1.4165,1.0845,0.6738
20080201,7.1845,5.0183,7.7971,1.4136,1.0821,0.6734
20080204,7.1915,5.0241,7.7999,1.4143,1.0892,0.6742
20080205,7.1835,5.0911,7.7985,1.4191,1.1005,0.6832
20080206,7.1830,5.0882,7.8009,1.4151,1.0977,0.6827
20080207,7.1830,5.1412,7.8004,1.4165,1.1049,0.6899
20080208,7.1830,5.1385,7.8004,1.4174,1.1038,0.6894
20080211,7.1905,5.1382,7.7968,1.4190,1.1023,0.6894
20080212,7.1840,5.1079,7.7977,1.4153,1.1006,0.6853
20080213,7.1973,5.1162,7.7998,1.4191,1.1074,0.6864
20080214,7.1880,5.0930,7.7995,1.4177,1.0984,0.6833
20080215,7.1780,5.0804,7.8004,1.4120,1.0913,0.6815
20080218,,,,,,
20080219,7.1485,5.0560,7.8012,1.4127,1.0930,0.6783
20080220,7.1425,5.0823,7.8007,1.4111,1.1003,0.6820
20080221,7.1395,5.0324,7.7990,1.4100,1.0916,0.6751
20080222,7.1400,5.0286,7.7968,1.4056,1.0856,0.6745
20080225,7.1522,5.0294,7.7971,1.4057,1.0856,0.6747
20080226,7.1580,5.0071,7.7936,1.4047,1.0849,0.6716
20080227,7.1400,4.9242,7.7842,1.3960,1.0637,0.6609
20080228,7.1100,4.9114,7.7821,1.3934,1.0533,0.6591
20080229,7.1115,4.9054,7.7807,1.3935,1.0435,0.6585
20080303,7.1035,4.9028,7.7841,1.3914,1.0431,0.6581
20080304,7.1060,4.8977,7.7829,1.3896,1.0354,0.6575
20080305,7.1075,4.8738,7.7897,1.3891,1.0364,0.6544
20080306,7.1059,4.8496,7.7885,1.3859,1.0291,0.6512
20080307,7.1110,4.8624,7.7857,1.3842,1.0250,0.6522
20080310,7.1060,4.8502,7.7887,1.3873,1.0192,0.6507
20080311,7.1027,4.8640,7.7879,1.3865,1.0292,0.6524
20080312,7.1010,4.8116,7.7872,1.3855,1.0217,0.6454
20080313,7.0900,4.7837,7.7858,1.3795,1.0116,0.6417
20080314,7.0890,4.7777,7.7829,1.3812,1.0072,0.6409
20080317,7.0830,4.7304,7.7642,1.3799,0.9860,0.6343
20080318,7.0795,4.7263,7.7702,1.3775,0.9899,0.6336
20080319,7.0660,4.7680,7.7720,1.3846,1.0006,0.6393
20080320,7.0520,4.8380,7.7774,1.3892,1.0107,0.6486
20080321,7.0515,4.8283,7.7770,1.3860,1.0085,0.6474
20080324,7.0550,4.8451,7.7787,1.3902,1.0230,0.6496
20080325,7.0440,4.7826,7.7782,1.3835,1.0088,0.6412
20080326,7.0290,4.7320,7.7820,1.3800,0.9955,0.6345
20080327,7.0105,4.7188,7.7813,1.3791,0.9932,0.6330
20080328,7.0120,4.7304,7.7807,1.3807,0.9981,0.6346
20080331,7.0120,4.7178,7.7819,1.3786,0.9921,0.6327
20080401,7.0116,4.7752,7.7868,1.3782,1.0108,0.6404
20080402,7.0185,4.7750,7.7879,1.3788,1.0148,0.6403
20080403,7.0150,4.7589,7.7905,1.3852,1.0079,0.6383
20080404,7.0150,4.7394,7.7909,1.3816,1.0052,0.6355
20080407,7.0010,4.7455,7.7899,1.3803,1.0144,0.6364
20080408,7.0008,4.7494,7.7871,1.3804,1.0140,0.6367
20080409,7.0017,4.7192,7.7898,1.3772,1.0019,0.6328
20080410,6.9910,4.7385,7.7863,1.3576,1.0051,0.6352
20080411,7.0060,4.7212,7.7885,1.3567,1.0016,0.6331
20080414,6.9990,4.7127,7.7912,1.3577,0.9975,0.6318
20080415,6.9945,4.7201,7.7931,1.3581,1.0019,0.6329
20080416,6.9920,4.6687,7.7935,1.3508,0.9979,0.6259
20080417,6.9840,4.6836,7.7915,1.3523,1.0025,0.6280
20080418,7.0065,4.7394,7.7939,1.3587,1.0253,0.6352
20080421,6.9996,4.6980,7.7936,1.3545,1.0121,0.6297
20080422,6.9890,4.6605,7.7929,1.3503,1.0004,0.6246
20080423,6.9895,4.6940,7.7963,1.3522,1.0146,0.6290
20080424,6.9955,4.7633,7.7908,1.3596,1.0341,0.6382
20080425,7.0095,4.7732,7.7911,1.3636,1.0335,0.6396
20080428,7.0020,4.7692,7.7897,1.3619,1.0339,0.6391
20080429,6.9845,4.7800,7.7920,1.3608,1.0329,0.6409
20080430,6.9870,4.7933,7.7950,1.3576,1.0422,0.6423
20080501,6.9876,4.8272,7.7931,1.3605,1.0478,0.6469
20080502,6.9870,4.8354,7.7951,1.3638,1.0562,0.6480
20080505,6.9815,4.8169,7.7946,1.3591,1.0539,0.6455
20080506,6.9860,4.7982,7.7931,1.3588,1.0485,0.6432
20080507,6.9860,4.8546,7.7935,1.3666,1.0583,0.6506
20080508,7.0000,4.8410,7.7946,1.3745,1.0510,0.6490
20080509,6.9876,4.8295,7.7965,1.3685,1.0432,0.6474
20080512,6.9881,4.8014,7.7963,1.3663,1.0443,0.6437
20080513,6.9889,4.8097,7.7966,1.3707,1.0490,0.6448
20080514,6.9990,4.8234,7.7990,1.3788,1.0558,0.6465
20080515,6.9943,4.8153,7.7995,1.3776,1.0531,0.6455
20080516,6.9880,4.7846,7.7998,1.3688,1.0448,0.6414
20080519,6.9700,4.8083,7.7999,1.3710,1.0545,0.6445
20080520,6.9725,4.7602,7.8004,1.3657,1.0376,0.6383
20080521,6.9592,4.7290,7.8004,1.3578,1.0297,0.6340
20080522,6.9420,4.7505,7.7999,1.3602,1.0324,0.6368
20080523,6.9412,4.7268,7.8018,1.3583,1.0235,0.6336
20080526,,,,,,
20080527,6.9450,4.7408,7.8060,1.3626,1.0284,0.6357
20080528,6.9408,4.7723,7.8050,1.3650,1.0382,0.6399
20080529,6.9377,4.8036,7.8051,1.3668,1.0480,0.6440
20080530,6.9400,4.7934,7.8041,1.3635,1.0426,0.6427
20080602,6.9325,4.7965,7.8037,1.3631,1.0379,0.6431
20080603,6.9341,4.8261,7.8049,1.3634,1.0437,0.6471
20080604,6.9633,4.8248,7.8079,1.3643,1.0408,0.6471
20080605,6.9460,4.7933,7.8077,1.3670,1.0398,0.6427
20080606,6.9230,4.7398,7.8095,1.3628,1.0237,0.6357
20080609,6.9230,4.7461,7.8082,1.3635,1.0237,0.6362
20080610,6.9248,4.8207,7.8093,1.3723,1.0404,0.6463
20080611,6.9095,4.7924,7.8090,1.3715,1.0328,0.6426
20080612,6.9070,4.8370,7.8159,1.3796,1.0441,0.6486
20080613,6.9044,4.8519,7.8155,1.3802,1.0485,0.6507
20080616,6.8911,4.8200,7.8083,1.3725,1.0435,0.6463
20080617,6.8954,4.8064,7.8093,1.3682,1.0428,0.6444
20080618,6.8821,4.8119,7.8061,1.3700,1.0413,0.6451
20080619,6.8770,4.8106,7.8068,1.3690,1.0457,0.6451
20080620,6.8796,4.7725,7.8057,1.3645,1.0345,0.6400
20080623,6.8740,4.8141,7.8073,1.3687,1.0474,0.6455
20080624,6.8699,4.7839,7.8070,1.3656,1.0384,0.6414
20080625,6.8653,4.7897,7.8070,1.3698,1.0424,0.6423
20080626,6.8630,4.7394,7.8051,1.3651,1.0274,0.6354
20080627,6.8618,4.7343,7.8023,1.3632,1.0205,0.6350
20080630,6.8591,4.7340,7.7970,1.3608,1.0202,0.6350
20080701,6.8608,4.7260,7.7992,1.3617,1.0183,0.6338
20080702,6.8542,4.6991,7.7979,1.3574,1.0151,0.6302
20080703,6.8529,4.7472,7.7978,1.3628,1.0273,0.6366
20080704,,,,,,
20080707,6.8567,4.7658,7.8026,1.3650,1.0328,0.6391
20080708,6.8510,4.7640,7.8022,1.3651,1.0324,0.6389
20080709,6.8632,4.7376,7.8027,1.3583,1.0301,0.6352
20080710,6.8430,4.7299,7.8030,1.3605,1.0282,0.6341
20080711,6.8338,4.6917,7.8039,1.3561,1.0179,0.6290
20080714,6.8450,4.6882,7.8037,1.3527,1.0162,0.6284
20080715,6.8211,4.6837,7.7967,1.3472,1.0089,0.6280
20080716,6.8104,4.7049,7.7990,1.3480,1.0148,0.6310
20080717,6.8189,4.7028,7.7976,1.3507,1.0197,0.6305
20080718,6.8168,4.7035,7.7968,1.3512,1.0207,0.6307
20080721,6.8271,4.6994,7.7971,1.3522,1.0207,0.6298
20080722,6.8248,4.7186,7.7959,1.3578,1.0283,0.6325
20080723,6.8279,4.7501,7.7993,1.3643,1.0372,0.6366
20080724,6.8292,4.7641,7.7988,1.3616,1.0390,0.6387
20080725,6.8189,4.7549,7.8000,1.3607,1.0386,0.6375
20080728,6.8332,4.7383,7.8002,1.3626,1.0332,0.6350
20080729,6.8264,4.7854,7.8022,1.3678,1.0454,0.6415
20080730,6.8272,4.7956,7.8036,1.3681,1.0484,0.6427
20080731,6.8388,4.7858,7.8017,1.3676,1.0489,0.6415
20080801,6.8423,4.7916,7.8046,1.3725,1.0480,0.6424
20080804,6.8471,4.7920,7.8036,1.3732,1.0492,0.6423
20080805,6.8501,4.8226,7.8043,1.3797,1.0548,0.6465
20080806,6.8482,4.8419,7.8050,1.3821,1.0602,0.6490
20080807,6.8555,4.8630,7.8045,1.3923,1.0617,0.6518
